id,price,room,district,subway,subway distance (min),square footage,livable space,kitchen space,floor,number of floors,construction year,parking,apartment type,house type,renovation,bathroom,balcony,elevator
292494947,2907000.0,1,Кировский,Балтийская,8,17.2,,,3,4,1955,Наземная,Вторичка,,Дизайнерский,1.0,1,
291854321,4150000.0,1,Колпинский,Купчино,29,31.4,17.5,5.4,2,4,1962,,Вторичка,Кирпичный,Косметический,1.0,,
288824304,4350000.0,1,Московский,Московская,18,25.0,15.0,4.0,2,5,2023,Наземная,Вторичка,Монолитный,Евроремонт,1.0,1,1.0
270322238,4500000.0,1,Невский,Улица Дыбенко,9,40.58,11.0,19.6,15,24,2026,Подземная,Новостройка,Монолитный,,1.0,,2.0
292304918,4650099.0,1,Московский,Шушары,16,24.13,18.1,,5,5,2024,Подземная,Новостройка,Монолитный,,,1,3.0
291064037,4700000.0,1,Невский,Обухово,16,30.4,17.0,6.0,1,5,1961,Наземная,Вторичка,Панельный,Косметический,1.0,,
288308270,4750000.0,2,Красносельский,Проспект Ветеранов,27,44.4,31.0,5.0,3,5,1969,,Вторичка,Панельный,Косметический,1.0,1,
292457449,4750000.0,1,Красногвардейский,Девяткино,11,28.0,10.3,9.2,1,25,2021,Наземная,Вторичка,Панельный,,1.0,,1.0
294193720,4800195.0,1,Московский,Звездная,12,25.68,18.1,,1,5,2024,"Подземная,",Новостройка,Монолитный,,,1,
294535624,4900000.0,1,Невский,Улица Дыбенко,4,33.3,18.8,6.0,8,9,1975,Наземная,Вторичка,Панельный,Без,1.0,1,1.0
294544947,4965353.0,1,Красногвардейский,Академическая,7,21.68,15.1,,1,12,2025,Подземная,Новостройка,Монолитный,,1.0,1,
270089648,4950000.0,1,Приморский,Комендантский проспект,10,24.1,18.0,,25,25,2019,,Вторичка,,Евроремонт,1.0,1,
279903524,5015881.0,1,Кировский,Автово,12,28.38,13.6,5.0,2,12,2022,Гостевая,Новостройка,Монолитный,,1.0,,4.0
293390586,5088890.0,1,Московский,Звездная,12,20.0,12.8,2.0,5,16,2025,Подземная,Новостройка,Монолитно-кирпичный,,1.0,,
293032370,5100000.0,1,Пушкинский,Купчино,17,31.3,15.7,5.7,5,5,1980,Наземная,Вторичка,Кирпичный,Косметический,1.0,1,
292978295,5200000.0,1,Красногвардейский,Гражданский проспект,11,31.3,12.3,14.2,16,18,2023,,Вторичка,Панельный,Евроремонт,1.0,,3.0
294699401,5500000.0,1,Красногвардейский,,,32.0,8.7,15.2,9,17,,,Вторичка,Панельный,Косметический,1.0,,2.0
293912288,5600000.0,1,Пушкинский,Шушары,18,39.7,17.5,11.0,2,5,2010,Наземная,Вторичка,Кирпичный,Косметический,1.0,,
290860257,5600000.0,1,Пушкинский,Купчино,7,40.3,18.5,10.8,5,11,2009,,Вторичка,Панельный,Косметический,1.0,1,1.0
294033202,5704252.0,1,Московский,Звездная,20,33.79,12.1,11.7,3,5,2025,"Подземная,",Новостройка,Монолитный,,1.0,,1.0
293667150,5775900.0,1,Пушкинский,Купчино,16,37.5,10.7,,2,4,2025,,Новостройка,Монолитно-кирпичный,,1.0,,1.0
294164416,5790000.0,1,Выборгский,Проспект Просвещения,9,28.5,16.0,5.0,8,16,2014,Подземная,Вторичка,Монолитно-кирпичный,Дизайнерский,1.0,,8.0
268025411,5990000.0,1,Приморский,,,22.5,17.2,,3,13,2021,,Вторичка,Монолитный,Евроремонт,1.0,1,
289502503,6000166.0,1,Московский,Шушары,16,31.7,14.7,10.0,1,5,2024,Подземная,Новостройка,Монолитный,,,1,3.0
292678256,6050000.0,2,Калининский,Академическая,8,44.9,31.3,5.5,3,5,,,Вторичка,,Косметический,1.0,1,
294081425,6270000.0,1,Невский,Ломоносовская,4,35.1,19.4,6.4,5,8,1976,Наземная,Вторичка,Кирпичный,Косметический,1.0,1,1.0
279249779,6240000.0,1,Московский,Электросила,16,31.1,18.1,5.8,5,5,1960,Наземная,Вторичка,Кирпичный,Косметический,1.0,1,
292608387,6250000.0,1,Фрунзенский,Купчино,11,33.0,19.0,7.0,1,9,1974,,Вторичка,Панельный,Косметический,1.0,,1.0
292590869,6390000.0,1,Приморский,Беговая,15,37.4,15.8,12.2,4,6,,Наземная,Вторичка,Блочный,Евроремонт,,1,1.0
292777298,6450000.0,1,Красносельский,Проспект Ветеранов,,31.38,14.5,10.2,4,7,,,Вторичка,,Косметический,1.0,1,2.0
289089836,6500186.0,1,Московский,Звездная,12,33.89,14.0,10.4,1,5,2024,"Подземная,",Новостройка,Монолитно-кирпичный,,,1,
293795738,6610560.0,1,Фрунзенский,Волковская,8,20.0,9.5,5.4,2,14,2025,Открытая,Новостройка,Монолитный,,1.0,,2.0
291704677,6600000.0,1,Адмиралтейский,Балтийская,8,19.95,13.0,2.0,6,10,2023,Открытая,Новостройка,Монолитно-кирпичный,,1.0,,
294046889,6700000.0,1,Калининский,Академическая,14,35.0,19.7,7.0,2,10,1981,,Вторичка,Кирпичный,Косметический,1.0,,1.0
290054612,6900000.0,3,Пушкинский,,,56.0,42.0,5.0,4,5,1965,,Вторичка,Кирпичный,Косметический,1.0,,
280306000,6990000.0,1,Приморский,Комендантский проспект,8,37.68,13.3,12.6,9,13,2023,,Новостройка,Монолитно-кирпичный,,,1,
290462338,7000000.0,2,Московский,Московская,7,42.5,27.4,5.7,1,5,,,Вторичка,Кирпичный,Евроремонт,1.0,,
294083572,7199000.0,2,Московский,Звездная,16,48.6,30.0,5.6,3,5,1965,Наземная,Вторичка,Кирпичный,Косметический,1.0,1,
293390111,7236000.0,1,Московский,Звездная,9,30.15,11.7,2.0,3,16,2025,Подземная,Новостройка,Монолитно-кирпичный,,1.0,,
280432412,7218324.0,1,Красногвардейский,Академическая,7,31.88,13.4,10.3,9,12,2025,Подземная,Новостройка,Монолитный,,1.0,1,
294557340,7350000.0,3,Пушкинский,Купчино,21,55.9,39.5,6.3,1,4,1958,,Вторичка,Кирпичный,Косметический,1.0,,
287818153,7355034.0,1,Колпинский,Рыбацкое,17,38.67,14.2,10.0,1,5,2023,-,Новостройка,Монолитный,,,,
294596055,7599000.0,1,Курортный,Беговая,27,24.0,14.7,,5,5,2024,Подземная,Новостройка,Монолитный,,1.0,1,
294333708,7600000.0,2,Выборгский,Площадь Мужества,8,43.1,27.5,5.0,2,5,1962,,Вторичка,Кирпичный,Косметический,1.0,1,
294443716,7950000.0,2,Красносельский,Проспект Ветеранов,10,48.3,27.5,8.1,4,9,1981,,Вторичка,Кирпичный,Косметический,1.0,1,1.0
294515705,7905460.0,1,Центральный,Лиговский проспект,5,33.0,,10.0,4,4,,,Вторичка,Кирпичный,Без,1.0,,
283851062,8000000.0,2,Невский,Елизаровская,12,47.45,29.0,7.5,5,5,1960,,Вторичка,Кирпичный,Без,1.0,1,
293636988,8100233.0,1,Приморский,,,33.7,14.0,11.4,7,12,2025,"Подземная,",Новостройка,Монолитно-кирпичный,,,1,
294552614,8300000.0,1,Красносельский,Ленинский проспект,7,52.8,18.3,12.1,17,25,2018,Подземная,Вторичка,,Без,1.0,1,3.0
294285029,8500121.0,1,Московский,Московская,7,30.18,10.2,13.2,2,9,2026,"Подземная,",Новостройка,Монолитно-кирпичный,,,1,6.0
290047510,8500000.0,1,Красносельский,Автово,12,38.1,18.9,10.1,3,15,,,Вторичка,Кирпичный,Евроремонт,1.0,1,2.0
286712602,8500000.0,2,Невский,Ломоносовская,9,56.6,30.4,12.4,11,23,2021,,Вторичка,Монолитно-кирпичный,Косметический,1.0,1,2.0
294564356,8500000.0,1,Адмиралтейский,Фрунзенская,3,43.3,38.3,,7,12,2014,,Вторичка,Монолитный,Евроремонт,1.0,,2.0
292487993,8640000.0,2,Невский,Рыбацкое,13,55.1,32.5,10.2,2,12,1989,,Вторичка,Панельный,Косметический,1.0,,2.0
294160074,8850000.0,1,Калининский,Лесная,6,39.3,17.9,10.5,10,26,2018,Наземная,Вторичка,Монолитный,Евроремонт,1.0,1,2.0
294517614,8996000.0,1,Центральный,Лиговский проспект,5,37.6,,10.0,3,4,,,Вторичка,Кирпичный,Без,1.0,,
294696681,8999000.0,2,Фрунзенский,Купчино,14,50.1,31.0,7.0,3,10,1975,Наземная,Вторичка,Панельный,Косметический,1.0,1,1.0
292879702,9370000.0,2,Кировский,Проспект Ветеранов,7,57.8,28.4,11.0,7,10,,,Вторичка,Панельный,Евроремонт,1.0,1,1.0
293256608,9500000.0,2,Выборгский,Проспект Просвещения,,51.4,30.0,9.0,10,10,1995,,Вторичка,Панельный,Евроремонт,1.0,1,1.0
289014681,9500000.0,2,Невский,Проспект Большевиков,10,51.0,27.0,8.0,8,12,,,Вторичка,Панельный,Косметический,1.0,1,2.0
288776364,9500000.0,3,Кировский,Ленинский проспект,4,65.0,42.0,10.5,8,12,1978,Наземная,Вторичка,Панельный,Косметический,1.0,1,2.0
294689171,9600000.0,1,Красносельский,Автово,8,41.3,19.4,11.4,9,25,2020,Подземная,Вторичка,Монолитно-кирпичный,Дизайнерский,1.0,1,3.0
293885557,9699000.0,1,Петроградский,Спортивная,19,19.4,10.0,2.5,3,8,2026,Подземная,Новостройка,Монолитный,,1.0,,2.0
294734993,9700000.0,1,Приморский,Комендантский проспект,8,36.3,16.5,12.0,8,12,2020,Подземная,Вторичка,Монолитный,Дизайнерский,1.0,1,2.0
271540960,9799659.0,1,Приморский,Лесная,15,36.22,14.3,9.0,1,14,2023,Подземная,Новостройка,Монолитный,,2.0,1,2.0
294799802,10250143.0,2,Московский,Звездная,17,55.2,24.4,17.0,1,5,2023,"Подземная,",Новостройка,Монолитно-кирпичный,,,1,
294250401,10400000.0,3,Пушкинский,Купчино,23,85.2,50.4,10.0,2,2,1910,Наземная,Вторичка,Кирпичный,Косметический,1.0,,
291619271,10500061.0,2,Московский,Шушары,15,57.1,29.1,12.8,1,5,2024,Подземная,Новостройка,Монолитно-кирпичный,,,1,
287818578,10485440.0,2,Колпинский,Рыбацкое,17,60.8,27.6,13.5,2,5,2022,-,Новостройка,Монолитный,,,,
280432257,10714299.0,2,Красногвардейский,Академическая,7,52.91,25.8,12.3,2,12,2025,Подземная,Новостройка,Монолитный,,1.0,1,
292249379,10900000.0,2,Красносельский,Проспект Ветеранов,13,60.2,27.3,19.0,8,12,2018,Подземная,Вторичка,Панельный,Косметический,1.0,1,2.0
283053099,11100000.0,1,Василеостровский,Приморская,10,44.3,14.6,17.5,9,15,2022,,Вторичка,Панельный,Без,1.0,1,4.0
294487246,11350152.0,2,Красносельский,Проспект Ветеранов,15,56.2,23.6,17.0,1,7,2023,Подземная,Новостройка,Монолитный,,,2,
